Date,Open,High,Low,Close,Adj Close,Volume
1995-08-20,17999.900391,18028.580078,17599.919922,17770.679688,17770.679688,0
1995-08-27,17741.500000,18241.650391,17580.869141,18120.730469,18120.730469,0
1995-09-03,18115.509766,18501.349609,17503.359375,18279.550781,18279.550781,0
1995-09-10,18271.330078,18790.730469,18194.730469,18758.550781,18758.550781,0
1995-09-17,18780.609375,18847.890625,17666.300781,17713.929688,17713.929688,0
1995-09-24,17733.779297,18295.230469,17566.429688,17913.060547,17913.060547,0
1995-10-01,17921.380859,18547.429688,17683.839844,18506.279297,18506.279297,0
1995-10-08,18504.380859,18504.380859,17777.099609,17880.830078,17880.830078,0
1995-10-15,17914.910156,18218.609375,17746.410156,18157.330078,18157.330078,0
1995-10-22,18122.460938,18261.460938,17337.189453,17337.189453,17337.189453,0
1995-10-29,17379.929688,18039.859375,17357.810547,18028.800781,18028.800781,0
1995-11-05,18006.179688,18252.390625,17737.250000,17843.560547,17843.560547,0
1995-11-12,17856.220703,18174.769531,17655.240234,18151.160156,18151.160156,0
1995-11-19,18189.019531,18459.839844,18146.869141,18215.230469,18215.230469,0
1995-11-26,18230.570313,18985.849609,18230.570313,18833.099609,18833.099609,0
1995-12-03,18889.000000,19453.869141,18822.839844,19286.970703,19286.970703,0
1995-12-10,19315.269531,19548.230469,19162.019531,19346.550781,19346.550781,0
1995-12-17,19364.689453,19808.789063,19077.119141,19744.419922,19744.419922,0
1995-12-24,19772.320313,20023.519531,19690.550781,19868.150391,19868.150391,0
1995-12-31,19945.679688,20669.820313,19945.679688,20669.029297,20669.029297,0
1996-01-07,20617.099609,20675.699219,20208.089844,20287.419922,20287.419922,0
1996-01-14,20304.070313,20754.339844,20156.269531,20365.759766,20365.759766,0
1996-01-21,20380.509766,20693.240234,19984.849609,20663.839844,20663.839844,0
1996-01-28,20657.560547,21068.669922,20532.490234,20904.029297,20904.029297,0
1996-02-04,20882.199219,21156.769531,20555.609375,20934.820313,20934.820313,0
1996-02-11,20964.320313,21056.310547,20580.630859,20802.769531,20802.769531,0
1996-02-18,20760.019531,20760.019531,20266.589844,20300.380859,20300.380859,0
1996-02-25,20294.300781,20480.269531,19878.910156,20168.630859,20168.630859,0
1996-03-03,20166.230469,20303.869141,19822.800781,20155.869141,20155.869141,0
1996-03-10,20056.410156,20247.259766,19627.570313,20190.849609,20190.849609,0
1996-03-17,20243.369141,20810.640625,20223.740234,20700.919922,20700.919922,0
1996-03-24,20745.910156,21486.330078,20745.910156,21406.849609,21406.849609,0
1996-03-31,21451.070313,21757.839844,21349.679688,21695.839844,21695.839844,0
1996-04-07,21635.650391,21870.679688,21398.109375,21660.470703,21660.470703,0
1996-04-14,21704.880859,22077.869141,21679.660156,21883.839844,21883.839844,0
1996-04-21,21912.679688,22347.869141,21912.679688,22235.029297,22235.029297,0
1996-04-28,22140.679688,22162.880859,21516.779297,21662.380859,21662.380859,0
1996-05-05,21624.300781,21744.369141,21298.330078,21420.119141,21420.119141,0
1996-05-12,21459.199219,22251.410156,21170.720703,21916.599609,21916.599609,0
1996-05-19,21977.390625,22311.289063,21620.880859,21798.429688,21798.429688,0
1996-05-26,21839.929688,22145.199219,21557.480469,21956.189453,21956.189453,0
1996-06-02,21970.560547,22032.960938,21588.519531,21751.810547,21751.810547,0
1996-06-09,21730.310547,22480.910156,21593.650391,22289.390625,22289.390625,0
1996-06-16,22339.429688,22598.980469,22133.339844,22530.650391,22530.650391,0
1996-06-23,22566.019531,22750.699219,22439.410156,22530.750000,22530.750000,0
1996-06-30,22568.429688,22600.080078,22203.880859,22232.419922,22232.419922,0
1996-07-07,22148.109375,22148.109375,21558.480469,21656.449219,21656.449219,0
1996-07-14,21621.990234,21753.419922,21281.949219,21476.289063,21476.289063,0
1996-07-21,21476.189453,21476.189453,20627.609375,21124.900391,21124.900391,0
1996-07-28,21188.000000,21284.869141,20524.820313,20940.410156,20940.410156,0
1996-08-04,21019.800781,21188.099609,20452.970703,20551.050781,20551.050781,0
1996-08-11,20516.279297,21105.710938,20448.650391,20834.000000,20834.000000,0
1996-08-18,20847.769531,21398.009766,20847.769531,21228.800781,21228.800781,0
1996-08-25,21212.720703,21212.720703,20092.240234,20166.900391,20166.900391,0
1996-09-01,20186.599609,20487.240234,19920.019531,20152.529297,20152.529297,0
1996-09-08,20232.210938,20924.140625,20159.359375,20842.640625,20842.640625,0
1996-09-15,20929.060547,21365.859375,20929.060547,21112.240234,21112.240234,0
1996-09-22,21104.710938,21603.910156,21040.830078,21547.019531,21547.019531,0
1996-09-29,21537.929688,21590.439453,21059.990234,21148.029297,21148.029297,0
1996-10-06,21156.919922,21205.529297,20805.949219,20968.160156,20968.160156,0
1996-10-13,20997.400391,21788.580078,20905.369141,21612.300781,21612.300781,0
1996-10-20,21606.910156,21606.910156,20700.039063,20739.970703,20739.970703,0
