Date,Open,High,Low,Close,Adj Close,Volume
1995-04-16,631.260010,645.200012,625.520020,635.989990,635.989990,0
1995-04-23,619.729980,619.840027,573.309998,579.929993,579.929993,0
1995-04-30,579.929993,580.380005,571.200012,574.169983,574.169983,0
1995-05-07,571.510010,584.840027,565.140015,584.840027,584.840027,0
1995-05-14,582.039978,855.809998,578.849976,855.809998,855.809998,0
1995-05-21,897.419983,897.419983,696.849976,727.619995,727.619995,0
1995-05-28,710.590027,716.820007,700.510010,716.820007,716.820007,0
1995-06-04,691.640015,716.450012,689.130005,702.619995,702.619995,0
1995-06-11,698.719971,698.950012,646.539978,646.539978,646.539978,0
1995-06-18,638.960022,651.809998,638.960022,650.140015,650.140015,0
1995-06-25,653.400024,653.400024,630.580017,630.580017,630.580017,0
1995-07-02,613.179993,666.780029,613.179993,666.780029,666.780029,0
1995-07-09,666.239990,666.239990,648.909973,652.799988,652.799988,0
1995-07-16,695.450012,715.469971,690.299988,693.559998,693.559998,0
1995-07-23,709.919983,709.919983,691.119995,695.419983,695.419983,0
1995-07-30,695.549988,715.400024,695.549988,709.880005,709.880005,0
1995-08-06,718.080017,744.989990,712.530029,744.989990,744.989990,0
1995-08-13,776.130005,776.130005,751.479980,757.429993,757.429993,0
1995-08-20,739.059998,739.859985,727.580017,727.580017,727.580017,0
1995-08-27,725.619995,728.840027,715.729980,728.840027,728.840027,0
1995-09-03,737.890015,753.840027,737.890015,751.080017,751.080017,0
1995-09-10,775.450012,775.450012,755.929993,755.929993,755.929993,0
1995-09-17,757.400024,757.400024,726.140015,730.010010,730.010010,0
1995-09-24,723.349976,728.859985,708.460022,722.429993,722.429993,0
1995-10-01,722.427002,724.880005,717.789978,719.960022,719.960022,0
1995-10-08,706.289978,710.890015,702.979980,702.979980,702.979980,0
1995-10-15,701.340027,726.289978,701.340027,726.289978,726.289978,0
1995-10-22,723.090027,760.409973,722.369995,722.369995,722.369995,0
1995-10-29,722.780029,727.789978,717.320007,727.789978,727.789978,0
1995-11-05,736.150024,736.150024,708.760010,708.760010,708.760010,0
1995-11-12,688.700012,692.200012,676.190002,676.190002,676.190002,0
1995-11-19,674.739990,678.419983,658.369995,659.369995,659.369995,0
1995-11-26,645.030029,652.570007,633.809998,633.809998,633.809998,0
1995-12-03,634.919983,637.219971,628.429993,636.780029,636.780029,0
1995-12-10,619.260010,629.450012,603.890015,603.890015,603.890015,0
1995-12-17,592.140015,601.039978,592.059998,594.239990,594.239990,0
1995-12-24,580.030029,580.030029,555.289978,555.289978,555.289978,0
1995-12-31,555.280029,558.760010,536.369995,536.369995,536.369995,0
1996-01-07,539.169983,558.619995,539.169983,547.109985,547.109985,0
1996-01-14,551.039978,551.039978,517.630005,523.510010,523.510010,0
1996-01-21,516.460022,525.570007,516.460022,525.570007,525.570007,0
1996-01-28,529.140015,537.349976,529.140015,536.039978,536.039978,0
1996-02-04,522.849976,525.409973,520.690002,525.409973,525.409973,0
1996-02-11,523.849976,552.940002,523.849976,552.940002,552.940002,0
1996-02-18,552.929993,552.940002,552.929993,552.929993,552.929993,0
1996-02-25,552.929993,552.929993,552.929993,552.929993,552.929993,0
1996-03-03,601.979980,601.979980,559.700012,573.130005,573.130005,0
1996-03-10,568.119995,568.119995,562.299988,562.390015,562.390015,0
1996-03-17,567.869995,570.179993,566.549988,570.179993,570.179993,0
1996-03-24,570.239990,570.239990,554.039978,556.390015,556.390015,0
1996-03-31,566.190002,582.530029,557.210022,582.530029,582.530029,0
1996-04-07,581.380005,586.960022,578.070007,586.960022,586.960022,0
1996-04-14,584.669983,618.119995,584.669983,618.119995,618.119995,0
1996-04-21,613.969971,707.609985,613.969971,707.609985,707.609985,0
1996-04-28,738.619995,738.619995,650.039978,650.039978,650.039978,0
1996-05-05,671.280029,671.280029,656.900024,661.469971,661.469971,0
1996-05-12,666.109985,711.929993,665.419983,711.929993,711.929993,0
1996-05-19,703.080017,703.080017,639.799988,639.799988,639.799988,0
1996-05-26,637.960022,650.559998,636.359985,643.650024,643.650024,0
1996-06-02,641.090027,727.340027,641.090027,727.340027,727.340027,0
1996-06-09,764.390015,777.280029,752.260010,777.280029,777.280029,0
1996-06-16,752.000000,796.909973,752.000000,796.109985,796.109985,0
1996-06-23,793.340027,806.460022,780.650024,804.250000,804.250000,0
1996-06-30,761.119995,786.130005,759.710022,785.380005,785.380005,0
1996-07-07,807.340027,820.049988,792.070007,796.409973,796.409973,0
1996-07-14,789.159973,856.929993,789.159973,856.929993,856.929993,0
1996-07-21,884.940002,887.599976,845.119995,845.119995,845.119995,0
1996-07-28,855.419983,855.419983,822.479980,838.880005,838.880005,0
1996-08-04,853.190002,876.000000,853.190002,871.599976,871.599976,0
1996-08-11,886.049988,886.049988,853.869995,853.869995,853.869995,0
1996-08-18,835.619995,835.619995,803.690002,803.690002,803.690002,0
1996-08-25,773.070007,809.940002,773.070007,809.940002,809.940002,0
1996-09-01,804.780029,814.380005,800.219971,801.229980,801.229980,0
1996-09-08,793.590027,793.590027,757.090027,779.070007,779.070007,0
1996-09-15,778.289978,805.539978,760.760010,805.539978,805.539978,0
1996-09-22,851.989990,875.530029,835.179993,875.530029,875.530029,0
1996-09-29,875.530029,875.530029,854.659973,863.460022,863.460022,0
1996-10-06,864.659973,909.890015,864.659973,909.890015,909.890015,0
1996-10-13,940.789978,952.320007,933.880005,939.929993,939.929993,0
1996-10-20,964.390015,1012.669983,964.390015,1012.669983,1012.669983,0
1996-10-27,1022.859985,1022.859985,930.789978,930.789978,930.789978,0
1996-11-03,945.119995,945.119995,915.049988,919.669983,919.669983,0
1996-11-10,933.969971,953.190002,933.969971,950.830017,950.830017,0
1996-11-17,1004.690002,1015.960022,940.770020,951.830017,951.830017,0
1996-11-24,976.549988,1032.949951,967.590027,1032.949951,1032.949951,0
1996-12-01,1134.520020,1212.890015,1122.989990,1212.890015,1212.890015,0
1996-12-08,1247.660034,1247.660034,1110.040039,1110.040039,1110.040039,0
1996-12-15,1000.020020,1000.020020,885.239990,885.239990,885.239990,0
1996-12-22,902.010010,924.239990,865.580017,922.349976,922.349976,0
1996-12-29,934.210022,934.210022,899.609985,899.609985,899.609985,0
1997-01-05,876.500000,918.400024,876.500000,918.400024,918.400024,0
1997-01-12,929.520020,929.520020,907.849976,919.849976,919.849976,0
1997-01-19,933.280029,953.919983,929.109985,953.919983,953.919983,0
1997-01-26,959.059998,964.739990,956.309998,964.739990,964.739990,0
1997-02-02,960.510010,960.510010,960.500000,960.500000,960.500000,0
1997-02-09,960.510010,960.510010,960.510010,960.510010,960.510010,0
1997-02-16,982.400024,1017.130005,894.849976,1017.130005,1017.130005,0
